"Timestamp","Cluster Name","Number of CPUs","CPU Type","CPU Clock","Rocks Version","Organization","Location","Member of Rocks Grid","Notes","FLOPs"
"2008-06-20","Cluster Ceas","10","EM64T","2.66","4.2.1","Private Project Computacional Chemistry","Rajadell (Catalonia-Spain)","no","N/A","53.2"
"2008-06-24","biograppe-plus","64","EM64T","2.80","5.0","C.N.R.S. - L.E.G.S.","Gif sur Yvette - France","yes","N/A","358.4"
"2013-05-13","Swarm","62","Pentium","2.30","5.5","Departamento de Genética - Ribeirão Preto - USP","Ribeirão Preto, Brazil","no","N/A","142.6"
"2008-07-02","cluster-1","7","Pentium 4","1.80","4.3","UFU - University of Uberlândia","Minas Gerais, Brazil","no","N/A","25.2"
"2008-07-03","Chapman Cluster","20","Other","2.80","5.0","Chapman University","Orange, California","no","N/A","56"
"2008-07-04","Imorphics cluster","20","EM64T","1.60","5.0","Imorphics","Manchester, UK","no","N/A","64"
"2008-07-08","Xibalba","32","EM64T-4","2.80","5.0","Dell Mexico","Mexico City","no","N/A","358.4"
"2008-07-09","lilac","40","EM64T-4","2.60","5.0","University of Rochester Med School, Dept of Biochemistry","Rochester, NY","no","N/A","416"
"2008-07-09","Tom Paine","10","Pentium 3","0.60","4.3","Lamont-Doherty Earth Observatory of Columbia University","Palisades, NY, 10964","no","This is a test cluster made from five legacy PCs and some new network cards and switchesThe main purpose is to learn the features and test the capabilities of ROCKS, then apply them on production clusters. Thank you, ROCKS team!","6"
"2009-02-04","Lucy","40","Opteron","2.20","5.1","Zoological Institute, University of Kiel","Kiel, Germany","no","N/A","176"
"2008-07-17","Sprache HPC","16","EM64T-4","2.00","5.0","JAIST","Ishikawa, Japan","no","N/A","128"
"2008-07-21","Hactar","64","Opteron","2.80","5.0","NYU Medical Center","New York","no","N/A","358.4"
"2010-05-11","SIRIUS","128","EM64T-4","2.66","5.0","CMOP","Beaverton","no","N/A","1361.92"
"2010-11-11","Titan-HPC","2304","Opteron","2.30","5.0","University of Minnesota, Aerospace Engineering","Minneapolis","no","N/A","10598.4"
"2008-08-08","Geo bangle cluster","2","Pentium 4","1.80","5.0","Prodigy Labs Pvt Ltd","Bangalore","no","N/A","7.2"
"2008-08-10","lilithhws","36","Athlon MP","1.80","4.3","University of Richmond","University of Richmond","no","N/A","129.6"
"2008-08-10","koufax","17","Pentium 4","2.80","4.2.1","University of Richmond","University of Richmond","no","N/A","95.2"
"2008-08-15","FOSimLab","10","Pentium 4","1.80","5.0","ACTA","Vandenberg AFB, CA","no","N/A","36"
"2008-08-15","GASPEO","104","EM64T","3.20","4.1","Environment Canada","Montreal","no","N/A","665.6"
"2008-08-16","CASPAM","4","EM64T-4","3.00","5.0","CASPAM, Bahauddin Zakariya University","Multan, Pakistan.","no","N/A","48"
"2008-08-18","hpc_phys_sut","8","EM64T","2.66","4.3","Department of Physics, Sharif University of Technology","Tehran","yes","N/A","42.56"
"2008-08-21","Glab","48","Pentium 4","2.80","5.0","UC Berkeley College of Chemistry","Berkeley","no","N/A","268.8"
"2008-08-21","SMR cluster","32","EM64T","3.00","Other","Schlumberger","Russia, Moscow","yes","N/A","192"
"2008-08-28","CS420 Parallel Programming","10","Opteron","2.00","5.0","Johns Hopkins University","Baltimore, MD","no","For educational use.","40"
"2008-08-31","Anchor","20","Pentium","2.40","5.0","N/A","Orlando","no","N/A","48"
"2008-09-02","bach","164","Pentium 4","2.40","5.0","Princeton University Chemistry","Princeton","no","N/A","787.2"
"2008-09-10","quartz","5","Athlon","2.00","2.2.1","quartz","japan","yes","i like rocks because you can learn more about them","10"
"2009-10-01","FME Cluster","28","Opteron","2.00","5.2","Financial and Management Engineering.University of the Aegean","Chios,Greece","no","N/A","112"
"2008-09-10","Solexa","7","Other","1.60","5.0","University of Toronto","Toronto","yes","N/A","11.2"
"2008-09-19","AliEn ISS","292","EM64T-4","2.33","4.3","Institute of Space Sciences","Bucharest, Romania","yes","Tier 2 ALICE grid site; Middleware : AliEn","2721.44"
"2008-09-17","jupiter.shef.ac.uk","8","EM64T","2.00","5.0","N/A","N/A","no","N/A","32"
"2008-09-18","CBCB","32","Athlon MP","1.80","5.0","Center for Bioinformatics and Computational Biology","Iowa City","no","N/A","115.2"
"2008-09-19","MII-SAS","18","Athlon 64","2.60","5.0","Institute of Mathematics and Informatics, SAS","Vilnius, LT","no","N/A","93.6"
"2008-09-22","gccrocks","6","Athlon","2.00","5.0","N/A","San Antonio","no","N/A","12"
"2008-09-22","sol05","10","EM64T","2.60","5.0","CNEA","Buenos Aires","no","N/A","52"
"2009-09-14","VELOCITY","54","Pentium 4","3.20","5.2","University of Pretoria","Pretoria, South Africa","yes","N/A","345.6"
"2008-09-26","TCPMeta","10","Pentium","1.33","2.2.1","n/a","Jacksonville, FL","no","N/A","13.3"
"2008-09-29","meduza02","5","Opteron","2.20","5.0","UNESP-IBILCE","S. J. Rio Preto","yes","N/A","22"
"2008-10-01","BMBcluster@ohsu","10","Opteron","2.80","5.0","OHSU","Portland, OR","no","N/A","56"
"2009-06-29","Niels Bohr","70","Unspecified","3.00","5.0","Long Island University","Brooklyn, NY","no","All computers, network cables, switches, and other equipment in this cluster were donated by various organizations. Thank you to Dan Fatzler, Harley Eng, Andrew Messina, and Ray Eng for everything!","210"
"2008-10-03","LMTNL1","2","Pentium 4","2.90","5.0","LMTNL","La Caleta de Interian, Garachico, Tenerife","yes","N/A","11.6"
"2008-10-08","Lupos Test Cluster","31","Athlon 64","2.40","Unspecified","Lupos Private Cluster","Düsseldorf / Germany","no","N/A","148.8"
"2008-10-09","p","10","Pentium 4","2.40","Unspecified","N/A","N/A","no","N/A","48"
"2008-10-09","esCERT","9","Pentium 4","2.00","5.0","esCERT-UPC","Barcelona, UPC","yes","N/A","36"
"2008-10-18","jobaby","1","Pentium 3","1.20","5.0","OVS","Egypt","yes","N/A","1.2"
"2008-10-19","praveer","2","Other","2.50","2.3.0","N/A","N/A","no","N/A","5"
"2008-10-20","HPC BOSE Cluster","32","Itanium 2","2.40","4.3","Instituto de Física La Plata (IFLP, CONICET-UNLP)","La Plata, Argentina","no","Processors: INTEL Core 2 QUAD Q6600 (2.4 GHz)","307.2"
"2008-10-22","Topaz","8","Pentium 4","2.40","4.3","Rocky Mountain College","Billings","no","For academic research including computational chemistry, biochemistry, and biology as a collaborative effort of the Science and Math division of Rocky Mountain College.","38.4"
"2008-11-06","kolmogorov","48","Pentium 4","2.83","5.0","The University of Nottingham","Nottingham","no","N/A","271.68"
"2008-11-04","Sol","34","Pentium 4","2.40","4.3","Western Michigan University Computer Aided Engineering Center","Kalamazoo","no","N/A","163.2"
"2008-11-06","HG","1","Pentium 4","1.80","5.0","hello","beijing","no","none","3.6"
"2008-11-07","Waltz","128","EM64T-4","2.33","5.1","Novartis","Horsham, UK","no","N/A","1192.96"
"2008-11-12","samo","8","Unspecified","1.80","5.1","LPAOSF","Dakar","yes","N/A","14.4"
"2008-11-14","btapydcf","1","Pentium 4","2.40","5.1","Teacher Traning University","Teharn","no","this file must Run with gaussian and give a *.out file","4.8"
"2008-11-20","clouden1","5","Pentium","2.00","5.1","PMA Media Group","Provo","no","N/A","10"
"2008-11-22","perceval","44","EM64T-4","2.66","4.3","univ. paris-sud","paris","no","N/A","468.16"
"2008-11-24","Cairngorm","80","EM64T-4","1.90","5.1","University of St Andrews","St Andrews, UK","no","N/A","608"
"2008-11-24","Hal","96","EM64T-4","2.33","4.3","University of Arizona, Ecology and Evolutionary Biology","Tucson","no","N/A","894.72"
"2008-11-25","Cimarron","112","EM64T-4","2.00","5.1","Oklahoma State University","Stillwater, OK","no","N/A","896"
"2008-11-26","WMM","2","Pentium 4","2.24","2.2.1","202.44.12.112","202.44.12.112","no","N/A","8.96"
"2008-11-28","blub","104","Other","2.40","5.1","University of St Andrews","Fife, UK","no","N/A","249.6"
"2008-12-02","AUC","8","EM64T-4","2.00","5.1","Ariel University Center","Israel, Ariel","yes","N/A","64"
"2008-12-02","Topsail","4160","EM64T-4","2.30","4.3","University of North Carolina - Chapel Hill","Chapel Hill, NC","no","http://www.top500.org/system/8507","38272"
"2008-12-03","xfhix","232","Opteron","2.30","5.1","Fritz-Haber-Institut","Berlin","no","N/A","1067.2"
"2008-12-04","somjinPC","1","Athlon","2.19","Other","sut","thailand","yes","N/A","2.19"
"2008-12-04","HITFMG","10","EM64T","2.20","5.1","Harbin Institute of Technology","Harbin","no","N/A","44"
"2008-12-05","miniswing","1","Unspecified","1.60","Unspecified","gic","guangzhou","no","N/A","1.6"
"2008-12-09","PALMA","24","EM64T","1.80","5.0","Universidade Estadual de Feira de Santana","Feira de Santana, Bahia, Brazil","no","N/A","86.4"
"2008-12-20","SAMBA","18","Pentium 4","3.00","5.0","Universidade Católica de Brasília","Brasília","yes","N/A","108"
"2008-12-10","Fermat","60","EM64T-4","3.00","5.0","UCLM","Albacete","no","N/A","720"
"2009-03-26","LACAD-DFT","20","EM64T","2.33","5.1","Universidade do Estado do Rio de Janeiro","Rio de Janeiro","no","CPU: Intel Xeon E5410 4-core.","93.2"
"2008-12-15","MIni Qlab","2","Pentium 4","3.00","5.1","ntu","Taipei","yes","N/A","12"
"2008-12-15","HPCC","48","Pentium 4","3.00","5.1","GuangZhou Sanfoo","Sanfoo","yes","N/A","288"
"2008-12-17","TOTAL CLUSTER","12","Opteron","3.00","5.1","N/A","N/A","no","N/A","72"
"2009-01-04","Silverbox-mini","2","Other","2.60","Unspecified","HC3 Projects","Wallmerod, Germany","no","N/A","5.2"
"2009-03-05","HPCL","18","Opteron","2.50","5.1","Marquette University by Nor-tech","Milwaukee, WI","no","Cluster was built by Nor-tech. Cluster used AMD Shanghai CPU.","90"
"2009-01-13","Agnito","76","Opteron","2.40","5.0","Texas Woman's University","Denton, TX","no","N/A","364.8"
"2009-01-15","LacHongSPC","18","Other","2.00","Other","Lac Hong University","Bien Hoa-Dong Nai","no","N/A","36"
"2009-01-15","Moore Cluster","176","Opteron","2.20","5.0","Carnegie Mellon University","Pittsburgh, PA","no","88 node2 Opteron CPUs (barecelonas) per nod4 cores per CPU","774.4"
"2009-01-23","Newen","2","Itanium","2.00","5.1","University of Concepcion","Concepcion, Chile","no","N/A","16"
"2010-12-22","Plasmon","128","Opteron","2.00","5.4","Arizona State University","Mesa, AZ","yes","N/A","512"
"2009-11-17","dsicluster1","110","EM64T","2.00","5.0","Museum national d histoire naturelle (MNHN)","Paris, France","no","N/A","440"
"2009-01-28","nur adlina sofia","1","Pentium","1.73","Unspecified","acer","Malaysia","no","N/A","1.73"
"2010-01-27","TSU Ares Cluster","128","Pentium 4","2.00","5.2","Texas Southern University High Performance Computing Center","Houston, Texas","yes","N/A","512"
"2009-02-11","TAMU Hercules","96","EM64T-4","3.00","5.0","Texas A&M; University Geosciences","College Station, TX","no","N/A","1152"
"2009-02-19","antennahead","128","EM64T","2.00","5.1","Queen Mary University of London","London","yes","N/A","512"
"2009-02-26","Axon","10","Pentium 4","2.22","5.1","SRM bioinformatics","Chennai-India","yes","N/A","44.4"
"2009-02-26","condor-zeus","96","Other","3.20","5.1","OeRC","Oxford","no","N/A","307.2"
"2010-06-03","FWGrid","640","EM64T","2.80","Unspecified","UCSD, CSE","San Diego","no","It is actually a mix of 2.8Ghz and 3.2 GhXeons, mostly running 32 bit OS.","3584"
"2009-04-14","superBlazer","20","Pentium 4","2.99","5.1","Hood College","Frederick Maryland","no","superBlazer was created by Kyle Huyser for his departmental honors project of his senior year 2008-09.","119.6"
"2009-02-27","ILC MSU Cluster","12","EM64T","2.40","5.1","International Laser Center of Moscow State University","Moscow","yes","N/A","57.6"
"2009-02-27","Nirvana","16","EM64T-4","1.90","5.1","Northeastern University","Boston","no","N/A","121.6"
"2009-03-02","Horizon","1","EM64T-4","1.80","5.0","civil","cula","no","N/A","7.2"
"2009-12-12","lightpollution","7","Pentium 4","3.20","5.1","CelesTech","St-Camille, Qc, CANADA","yes","N/A","44.8"
"2013-09-04","galileo","18","EM64T","3.60","6.0","Cegep de Sherbrooke","Sherbrooke, Qc, CANADA","yes","N/A","129.6"
"2009-03-05","atom","132","EM64T-4","2.66","5.1","University Akron by Nor-tech","Akron, OH","no","Cluster was built by Nor-tech. Cluster is used for bioinformatics work. Cluster has GigE and InfiniBand networks. Cluster shipped with NAMD, CHARMM, CHARMM++,Torque/PBS installed.","1404.48"
"2009-03-05","watson","84","EM64T-4","2.50","5.0","University of Wis by Nor-tech","Milwaukee, WI","no","This cluster is doing bioinformatics work related to determining surface features of molecules. This cluster was built by Nor-tech.","840"
"2009-03-16","Intuition","222","EM64T","2.80","5.1","Distributed Information and Intelligence Analysis Group","Dartmouth College, Hanover, NH","no","N/A","1243.2"
"2009-03-08","hercules.polymer","92","EM64T-4","2.33","5.1","The University of Akron","Akron, OH","no","N/A","857.44"
"2009-03-08","LCFT","56","Athlon 64","1.80","4.2","LCFT - ITA","São José dos Campos, Brazil","no","N/A","201.6"
"2009-03-10","Cocle","1","Itanium","2.30","5.0","UTP, Panamá","panama","no","none","9.2"
"2010-01-19","Buell Lab","58","EM64T-4","2.80","5.2","Michigan State University","East Lansing, Michigan","no","N/A","649.6"
"2009-03-16","ECLIPSE","704","Opteron","2.30","5.1","National Center for Genetic Engineering and Biotechnology","Pathumthani, Thailand","no","N/A","3238.4"
"2009-03-19","Pistol Pete","512","EM64T-4","2.66","5.0","Oklahoma State University","Stillwater","no","N/A","5447.68"
"2009-03-19","wowYes","1","Pentium 4","3.80","Unspecified","N/A","N/A","no","N/A","7.6"
"2009-03-20","rcluster","60","Pentium 4","2.20","5.1","Argonne National Laboratory, PMG","Argonne","no","N/A","264"
"2009-03-21","SILKMASTER","48","Other","2.30","Unspecified","Centre For DNA Fingerprinting and Diagnostics","Hyderabad, INDIA","no","N/A","110.4"
"2009-03-23","HiPeCS","32","EM64T-4","3.30","5.1","SINTEF Fisheries and aquaculture","Trondheim (Norway)","no","N/A","422.4"
"2009-08-26","prandtl","138","Opteron","2.00","5.1","University of Nottingham","Nottingham","no","N/A","552"
"2009-09-20","BiopharmWulf","26","Pentium 4","2.60","5.1","Allergan","Irvine CA","no","N/A","135.2"
"2010-02-06","GenCluster","40","Opteron","2.60","5.1","Watt Systems Technologies","Albuquerque, NM","yes","1920 CUDA GPU Core Processors. Peak performance (above) does not include GPU computational throughput.","208"
"2009-03-29","grid","48","Pentium 4","1.80","5.1","University of Houston-Downtown","Houston, TX","yes","N/A","172.8"
"2009-03-31","Venus","16","EM64T-4","2.66","4.3","University of Geneva","Geneva, Switzerland","no","N/A","170.24"
"2009-03-31","Eros","20","EM64T-4","2.83","5.0","University of Geneva","Geneva, Switzerland","no","N/A","226.4"
"2009-11-16","AZP","250","Other","2.83","5.1","Princeton University ChemE","Princeton","no","N/A","707.5"
"2009-04-08","AstroSubClusterVienna","2","Athlon XP","2.60","Unspecified","Vienna University, Institute fo Astronomy","Vienna, Austira, Europe","no","it should serve the purpose ofusing old, but still working computers for calculationplayground for students and the sysadmin","10.4"
"2009-04-09","kulfy","2","Opteron","2.19","5.1","LESL","Bangalore","no","N/A","8.76"
"2009-04-15","sunfish","11","Athlon","2.20","5.1","TTU, Center for Biology of Integrated Systems","Tallinn, Estonia","no","N/A","24.2"
"2010-05-11","RIGELK","34","Pentium 4","2.40","5.1","CMOP","Beaverton","no","N/A","163.2"
"2009-04-20","genomnia","16","Pentium","2.00","4.1","genomnia srl","Lainate, Milano, Italy","no","Cluster for an ABI Solid sequeencher","32"
"2009-04-29","hive","3","Other","1.80","5.1","pace","mangalore","yes","N/A","5.4"
"2009-04-29","protoss","48","EM64T","2.40","5.1","Instituto de Fisica de Sao Carlos","Sao Carlos - SP","no","N/A","230.4"
"2009-05-04","compute-0-0","1","Pentium","3.00","5.1","ubsolutions","San Diego","no","Running on Dell Optiplex 745 , CPU Celeron 3G ram 2G","3"
"2009-05-05","MartinsClusterHA","4","Athlon 64","2.65","5.1","MartinsLabs","Medellin - Colombia","no","N/A","21.2"
"2009-06-02","ORIGINS","6","Pentium 4","3.00","5.1","ORIGINS S.A","Barcelona","yes","N/A","36"
"2009-05-13","GAcluster","36","EM64T-4","1.86","5.1","Macrogen","SEOUL","no","we lookforwad to efficency server","267.84"
"2009-05-13","lpqsv6","80","Other","3.16","5.1","Laboratoire de Chimie et Physique Quantiques","Toulouse-France","no","N/A","252.8"
"2009-05-14","sneth2","5","Other","3.00","5.1","University of Rochester, Dept of Physics and Astronomy","Rochester, NY","no","8 GPUs","15"
"2009-05-14","MLS Scramjet","364","Pentium 4","3.06","5.1","Microwave Limb Sounder/Jet Propulsion Laboratory","Pasadena, CA","no","N/A","2227.68"
"2009-05-14","TES SIPS Strawman","976","EM64T-4","3.00","5.1","Jet Propulsion Laboratory / Tropospheric Emission Spectrometer","Pasadena, CA","no","We have an additional 230 Dual Operton nodes in with Rocks 4.1 that are accessible from this cluster as well.","11712"
"2009-05-14","MLS Cool","28","Pentium 3","1.00","Unspecified","Microwave Limb Sounder/Jet Propulsion Laboratory","Pasadena, CA","no","test cluster","28"
"2009-05-14","MLS Abacus","56","Unspecified","3.06","5.1","Microwave Limb Sounder/Jet Propulsion Laboratory","Pasadena, CA","no","N/A","171.36"
"2009-05-14","Quark","8","Pentium 4","3.06","5.1","Motorola","Schaumburg, IL","no","N/A","48.96"
"2009-05-17","CSH Cluster","126","EM64T","3.52","5.1","Ball State Univeristy, College of Sciences and Humanities","Muncie","no","N/A","887.04"
"2010-07-30","Alcatraz","58","Opteron","2.21","5.3","Indiana University Dept of Medical Genetics","Indianapolis, IN","no","N/A","256.36"
"2013-12-13","Argo","800","Opteron","2.10","6.0","University of Nevada, Reno","Reno, NV","no","N/A","3360"
"2009-05-20","grove","80","Opteron","2.70","5.1","CU Boulder Chemistry Dept, Michl Group","Boulder USA","no","N/A","432"
"2009-05-20","C-NOOFS Development Grid","50","Opteron","2.80","5.1","Fisheries and Oceans Canada","St. Johns, NL","no","N/A","280"
"2009-05-21","Raul","3","Itanium","3.20","5.1","CSS","N/A","no","N/A","38.4"
